File name	m013_cohortC_BEEG12_day1.kcd
Result analysis file name	m013_cohortC_BEEG12_day1_2p.raf
Subject	m013_cohortC_03_22_2
Gender	
Age
Memo
Free comment 1	Patient identificati	
Free comment 2	Recording identifica	
Free comment 3	Start time	03/23/2021 13:16:43
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

Time	Epoch No.	Stage		
3/23/2021 13:40:59	364	W	0	
3/23/2021 13:41:03	365	NR	0	
3/23/2021 13:41:07	366	NR	0	
3/23/2021 13:41:11	367	NR	0	
3/23/2021 13:41:15	368	NR	0	
3/23/2021 13:41:19	369	NR	0	
3/23/2021 13:41:23	370	W	0	
3/23/2021 13:41:27	371	W	0	
3/23/2021 13:41:31	372	W	0	
3/23/2021 13:41:35	373	W	0	
3/23/2021 13:41:39	374	W	0	
3/23/2021 13:41:43	375	NR	0	
3/23/2021 13:41:47	376	NR	0	
3/23/2021 13:41:51	377	NR	0	
3/23/2021 13:41:55	378	NR	0	
3/23/2021 13:41:59	379	NR	0	
3/23/2021 13:42:03	380	W	0	
3/23/2021 13:42:07	381	W	0	
3/23/2021 13:42:11	382	W	0	
3/23/2021 13:42:15	383	W	0	
3/23/2021 13:42:19	384	NR	0	
3/23/2021 13:42:23	385	NR	0	
3/23/2021 13:42:27	386	NR	0	
3/23/2021 13:42:31	387	NR	0	
3/23/2021 13:42:35	388	NR	0	
3/23/2021 13:42:39	389	NR	0	
3/23/2021 13:42:43	390	NR	0	
3/23/2021 13:42:47	391	NR	0	
3/23/2021 13:42:51	392	W	0	
3/23/2021 13:42:55	393	W	0	
3/23/2021 13:42:59	394	W	0	
3/23/2021 13:43:03	395	W	0	
3/23/2021 13:43:07	396	W	0	
3/23/2021 13:43:11	397	W	0	
3/23/2021 13:43:15	398	W	0	
3/23/2021 13:43:19	399	W	0	
3/23/2021 13:43:23	400	W	0	
3/23/2021 13:43:27	401	W	0	
3/23/2021 13:43:31	402	W	0	
3/23/2021 13:43:35	403	W	0	
3/23/2021 13:43:39	404	W	0	
3/23/2021 13:43:43	405	W	0	
3/23/2021 13:43:47	406	W	0	
3/23/2021 13:43:51	407	W	0	
3/23/2021 13:43:55	408	W	0	
3/23/2021 13:43:59	409	W	0	
3/23/2021 13:44:03	410	W	0	
3/23/2021 13:44:07	411	W	0	
3/23/2021 13:44:11	412	W	0	
3/23/2021 13:44:15	413	W	0	
3/23/2021 13:44:19	414	W	0	
3/23/2021 13:44:23	415	W	0	
3/23/2021 13:44:27	416	W	0	
3/23/2021 13:44:31	417	W	0	
3/23/2021 13:44:35	418	W	0	
3/23/2021 13:44:39	419	W	0	
3/23/2021 13:44:43	420	W	0	
3/23/2021 13:44:47	421	W	0	
3/23/2021 13:44:51	422	W	0	
3/23/2021 13:44:55	423	W	0	
3/23/2021 13:44:59	424	W	0	
3/23/2021 13:45:03	425	W	0	
3/23/2021 13:45:07	426	W	0	
3/23/2021 13:45:11	427	W	0	
3/23/2021 13:45:15	428	W	0	
3/23/2021 13:45:19	429	W	0	
3/23/2021 13:45:23	430	W	0	
3/23/2021 13:45:27	431	W	0	
3/23/2021 13:45:31	432	W	0	
3/23/2021 13:45:35	433	W	0	
3/23/2021 13:45:39	434	W	0	
3/23/2021 13:45:43	435	W	0	
