File name	m013_cohortD_BEEG13_day1.kcd
Result analysis file name	m013_cohortD_BEEG13_day1_2p.raf
Subject	m013_cohortD_04_19_2
Gender	
Age
Memo
Free comment 1	Patient identificati	
Free comment 2	Recording identifica	
Free comment 3	Start time	04/20/2021 11:13:46
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

Time	Epoch No.	Stage		
4/20/2021 11:48:14	517	W	0	
4/20/2021 11:48:18	518	W	0	
4/20/2021 11:48:22	519	W	0	
4/20/2021 11:48:26	520	W	0	
4/20/2021 11:48:30	521	W	0	
4/20/2021 11:48:34	522	W	0	
4/20/2021 11:48:38	523	W	0	
4/20/2021 11:48:42	524	W	0	
4/20/2021 11:48:46	525	W	0	
4/20/2021 11:48:50	526	W	0	
4/20/2021 11:48:54	527	W	0	
4/20/2021 11:48:58	528	W	0	
4/20/2021 11:49:02	529	W	0	
4/20/2021 11:49:06	530	W	0	
4/20/2021 11:49:10	531	W	0	
4/20/2021 11:49:14	532	W	0	
4/20/2021 11:49:18	533	W	0	
4/20/2021 11:49:22	534	W	0	
4/20/2021 11:49:26	535	W	0	
4/20/2021 11:49:30	536	W	0	
4/20/2021 11:49:34	537	W	0	
4/20/2021 11:49:38	538	W	0	
4/20/2021 11:49:42	539	W	0	
4/20/2021 11:49:46	540	W	0	
4/20/2021 11:49:50	541	W	0	
4/20/2021 11:49:54	542	W	0	
4/20/2021 11:49:58	543	W	0	
4/20/2021 11:50:02	544	W	0	
4/20/2021 11:50:06	545	W	0	
4/20/2021 11:50:10	546	W	0	
4/20/2021 11:50:14	547	W	0	
4/20/2021 11:50:18	548	W	0	
4/20/2021 11:50:22	549	W	0	
4/20/2021 11:50:26	550	W	0	
4/20/2021 11:50:30	551	W	0	
4/20/2021 11:50:34	552	W	0	
4/20/2021 11:50:38	553	W	0	
4/20/2021 11:50:42	554	W	0	
4/20/2021 11:50:46	555	W	0	
4/20/2021 11:50:50	556	W	0	
4/20/2021 11:50:54	557	W	0	
4/20/2021 11:50:58	558	W	0	
4/20/2021 11:51:02	559	W	0	
4/20/2021 11:51:06	560	W	0	
4/20/2021 11:51:10	561	W	0	
4/20/2021 11:51:14	562	W	0	
4/20/2021 11:51:18	563	W	0	
4/20/2021 11:51:22	564	W	0	
4/20/2021 11:51:26	565	W	0	
4/20/2021 11:51:30	566	W	0	
4/20/2021 11:51:34	567	W	0	
4/20/2021 11:51:38	568	W	0	
4/20/2021 11:51:42	569	W	0	
4/20/2021 11:51:46	570	W	0	
4/20/2021 11:51:50	571	W	0	
4/20/2021 11:51:54	572	W	0	
4/20/2021 11:51:58	573	W	0	
4/20/2021 11:52:02	574	W	0	
4/20/2021 11:52:06	575	W	0	
4/20/2021 11:52:10	576	W	0	
4/20/2021 11:52:14	577	W	0	
4/20/2021 11:52:18	578	W	0	
4/20/2021 11:52:22	579	W	0	
4/20/2021 11:52:26	580	W	0	
4/20/2021 11:52:30	581	W	0	
4/20/2021 11:52:34	582	W	0	
4/20/2021 11:52:38	583	W	0	
4/20/2021 11:52:42	584	W	0	
4/20/2021 11:52:46	585	W	0	
4/20/2021 11:52:50	586	W	0	
4/20/2021 11:52:54	587	W	0	
